Looking in indexes: https://pypi.org/simple, http://100.95.241.19
Requirement already satisfied: SekitobaLibrary in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (1.2.114)
Requirement already satisfied: requests in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (2.28.1)
Requirement already satisfied: pandas in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (1.5.2)
Requirement already satisfied: lightgbm in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (3.3.3)
Requirement already satisfied: numpy in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (1.24.1)
Requirement already satisfied: matplotlib in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (3.6.2)
Requirement already satisfied: tqdm in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (4.64.1)
Requirement already satisfied: statistics in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (1.0.3.5)
Requirement already satisfied: boto3 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (1.26.42)
Requirement already satisfied: torch in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (1.13.1)
Requirement already satisfied: mpi4py in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (3.1.4)
Requirement already satisfied: trueskill in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (0.4.5)
Requirement already satisfied: bs4 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (0.0.1)
Requirement already satisfied: jpholiday in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from SekitobaLibrary) (0.1.8)
Requirement already satisfied: botocore<1.30.0,>=1.29.42 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from boto3->SekitobaLibrary) (1.29.42)
Requirement already satisfied: jmespath<2.0.0,>=0.7.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from boto3->SekitobaLibrary) (1.0.1)
Requirement already satisfied: s3transfer<0.7.0,>=0.6.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from boto3->SekitobaLibrary) (0.6.0)
Requirement already satisfied: beautifulsoup4 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from bs4->SekitobaLibrary) (4.11.1)
Requirement already satisfied: wheel in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from lightgbm->SekitobaLibrary) (0.38.4)
Requirement already satisfied: scipy in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from lightgbm->SekitobaLibrary) (1.9.3)
Requirement already satisfied: scikit-learn!=0.22.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from lightgbm->SekitobaLibrary) (1.2.0)
Requirement already satisfied: contourpy>=1.0.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (1.0.6)
Requirement already satisfied: cycler>=0.10 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (0.11.0)
Requirement already satisfied: fonttools>=4.22.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (4.38.0)
Requirement already satisfied: kiwisolver>=1.0.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (1.4.4)
Requirement already satisfied: packaging>=20.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (22.0)
Requirement already satisfied: pillow>=6.2.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (9.3.0)
Requirement already satisfied: pyparsing>=2.2.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (3.0.9)
Requirement already satisfied: python-dateutil>=2.7 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from matplotlib->SekitobaLibrary) (2.8.2)
Requirement already satisfied: pytz>=2020.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from pandas->SekitobaLibrary) (2022.7)
Requirement already satisfied: charset-normalizer<3,>=2 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from requests->SekitobaLibrary) (2.1.1)
Requirement already satisfied: idna<4,>=2.5 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from requests->SekitobaLibrary) (3.4)
Requirement already satisfied: urllib3<1.27,>=1.21.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from requests->SekitobaLibrary) (1.26.13)
Requirement already satisfied: certifi>=2017.4.17 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from requests->SekitobaLibrary) (2022.12.7)
Requirement already satisfied: docutils>=0.3 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from statistics->SekitobaLibrary) (0.19)
Requirement already satisfied: typing-extensions in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from torch->SekitobaLibrary) (4.4.0)
Requirement already satisfied: six in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from trueskill->SekitobaLibrary) (1.16.0)
Requirement already satisfied: joblib>=1.1.1 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from scikit-learn!=0.22.0->lightgbm->SekitobaLibrary) (1.2.0)
Requirement already satisfied: threadpoolctl>=2.0.0 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from scikit-learn!=0.22.0->lightgbm->SekitobaLibrary) (3.1.0)
Requirement already satisfied: soupsieve>1.2 in /Users/kansei/.pyenv/versions/3.10.1/lib/python3.10/site-packages (from beautifulsoup4->bs4->SekitobaLibrary) (2.3.2.post1)
wrap_data.pickle download finish Gilgamesh
race_money_data.pickle download finish Gilgamesh
next_race_data.pickle download finish Gilgamesh
predict_pace_data.pickle download finish Gilgamesh
start rank:3
start rank:5
start rank:1
start rank:2
start rank:4























1-instance.pickle download finish Gilgamesh
2-instance.pickle download finish Gilgamesh
3-instance.pickle download finish Gilgamesh
4-instance.pickle download finish Gilgamesh
5-instance.pickle download finish Gilgamesh
first_passing_rank_learn_data.pickle download finish Gilgamesh
first_passing_rank_simu_data.pickle download finish Gilgamesh
[LightGBM] [Warning] Auto-choosing col-wise multi-threading, the overhead of testing was 0.729461 seconds.
You can set `force_col_wise=true` to remove the overhead.
[LightGBM] [Info] Total Bins 47862
[LightGBM] [Info] Number of data points in the train set: 632073, number of used features: 258
[LightGBM] [Info] Start training from score 7.467908
[1]	training's l2: 19.3935	valid_1's l2: 18.696
[368]	training's l2: 11.8118	valid_1's l2: 11.2284
[369]	training's l2: 11.8103	valid_1's l2: 11.2275
[370]	training's l2: 11.8087	valid_1's l2: 11.2266
[371]	training's l2: 11.8071	valid_1's l2: 11.2258
[372]	training's l2: 11.8055	valid_1's l2: 11.2248
[373]	training's l2: 11.8037	valid_1's l2: 11.2238
[374]	training's l2: 11.8022	valid_1's l2: 11.2228
[375]	training's l2: 11.8006	valid_1's l2: 11.2218
[376]	training's l2: 11.7991	valid_1's l2: 11.2208
[377]	training's l2: 11.7977	valid_1's l2: 11.22
[378]	training's l2: 11.796	valid_1's l2: 11.2189
[379]	training's l2: 11.7943	valid_1's l2: 11.218
[380]	training's l2: 11.7927	valid_1's l2: 11.217
[381]	training's l2: 11.7912	valid_1's l2: 11.2159
[382]	training's l2: 11.7896	valid_1's l2: 11.2149
[383]	training's l2: 11.7882	valid_1's l2: 11.2139
[384]	training's l2: 11.7867	valid_1's l2: 11.2129
[385]	training's l2: 11.7852	valid_1's l2: 11.212
[386]	training's l2: 11.7838	valid_1's l2: 11.2111
[387]	training's l2: 11.7824	valid_1's l2: 11.2105
[388]	training's l2: 11.781	valid_1's l2: 11.2096
[389]	training's l2: 11.7795	valid_1's l2: 11.2087
[390]	training's l2: 11.778	valid_1's l2: 11.2079
[391]	training's l2: 11.7766	valid_1's l2: 11.2071
[392]	training's l2: 11.775	valid_1's l2: 11.2061
[393]	training's l2: 11.7735	valid_1's l2: 11.2051
[394]	training's l2: 11.7718	valid_1's l2: 11.2039
[395]	training's l2: 11.7704	valid_1's l2: 11.2029
[396]	training's l2: 11.769	valid_1's l2: 11.2023
[397]	training's l2: 11.7676	valid_1's l2: 11.2016
[398]	training's l2: 11.7663	valid_1's l2: 11.2008
[399]	training's l2: 11.7648	valid_1's l2: 11.1999
[400]	training's l2: 11.7632	valid_1's l2: 11.1991
[401]	training's l2: 11.7619	valid_1's l2: 11.1983
[402]	training's l2: 11.7604	valid_1's l2: 11.1972
[403]	training's l2: 11.7589	valid_1's l2: 11.1965
[404]	training's l2: 11.7572	valid_1's l2: 11.1955
[405]	training's l2: 11.7558	valid_1's l2: 11.1946
[406]	training's l2: 11.7542	valid_1's l2: 11.1935
[407]	training's l2: 11.7529	valid_1's l2: 11.1927
[408]	training's l2: 11.7516	valid_1's l2: 11.1921
[409]	training's l2: 11.7503	valid_1's l2: 11.1913
[410]	training's l2: 11.7489	valid_1's l2: 11.1905
[411]	training's l2: 11.7475	valid_1's l2: 11.1898
[412]	training's l2: 11.746	valid_1's l2: 11.1891
[413]	training's l2: 11.7447	valid_1's l2: 11.1885
[414]	training's l2: 11.7434	valid_1's l2: 11.1877
[415]	training's l2: 11.742	valid_1's l2: 11.187
[416]	training's l2: 11.7407	valid_1's l2: 11.1863
[417]	training's l2: 11.7393	valid_1's l2: 11.1854
[418]	training's l2: 11.7377	valid_1's l2: 11.1843
[419]	training's l2: 11.7364	valid_1's l2: 11.1835
[420]	training's l2: 11.7352	valid_1's l2: 11.183
[421]	training's l2: 11.7338	valid_1's l2: 11.1823
[422]	training's l2: 11.7325	valid_1's l2: 11.1815
[423]	training's l2: 11.7312	valid_1's l2: 11.1807
[424]	training's l2: 11.7298	valid_1's l2: 11.1799
[425]	training's l2: 11.7285	valid_1's l2: 11.1791
[426]	training's l2: 11.7272	valid_1's l2: 11.1782
[427]	training's l2: 11.7258	valid_1's l2: 11.1776
[428]	training's l2: 11.7246	valid_1's l2: 11.1768
[429]	training's l2: 11.7233	valid_1's l2: 11.1761
[430]	training's l2: 11.722	valid_1's l2: 11.1755
[431]	training's l2: 11.7207	valid_1's l2: 11.1749
[432]	training's l2: 11.7194	valid_1's l2: 11.1742
[433]	training's l2: 11.7181	valid_1's l2: 11.1734
[434]	training's l2: 11.7169	valid_1's l2: 11.1728
[435]	training's l2: 11.7156	valid_1's l2: 11.1721
[436]	training's l2: 11.7144	valid_1's l2: 11.1713
[437]	training's l2: 11.7131	valid_1's l2: 11.1706
[438]	training's l2: 11.7117	valid_1's l2: 11.1698
[439]	training's l2: 11.7103	valid_1's l2: 11.169
[440]	training's l2: 11.7091	valid_1's l2: 11.1683
[441]	training's l2: 11.7078	valid_1's l2: 11.1676
[442]	training's l2: 11.7066	valid_1's l2: 11.1668
[443]	training's l2: 11.7051	valid_1's l2: 11.1659
[444]	training's l2: 11.7038	valid_1's l2: 11.1654
[445]	training's l2: 11.7023	valid_1's l2: 11.1645
[446]	training's l2: 11.7009	valid_1's l2: 11.1637
[447]	training's l2: 11.6998	valid_1's l2: 11.1633
[448]	training's l2: 11.6985	valid_1's l2: 11.1625
[449]	training's l2: 11.6971	valid_1's l2: 11.1618
[450]	training's l2: 11.696	valid_1's l2: 11.1611
[451]	training's l2: 11.6948	valid_1's l2: 11.1607
[452]	training's l2: 11.6936	valid_1's l2: 11.16
[453]	training's l2: 11.6924	valid_1's l2: 11.1593
[454]	training's l2: 11.6908	valid_1's l2: 11.1584
[455]	training's l2: 11.6895	valid_1's l2: 11.1575
[456]	training's l2: 11.6883	valid_1's l2: 11.157
[457]	training's l2: 11.687	valid_1's l2: 11.1563
[458]	training's l2: 11.6858	valid_1's l2: 11.1558
[459]	training's l2: 11.6844	valid_1's l2: 11.1551
[460]	training's l2: 11.6832	valid_1's l2: 11.1545
[461]	training's l2: 11.6819	valid_1's l2: 11.1538
[462]	training's l2: 11.6806	valid_1's l2: 11.1531
[463]	training's l2: 11.6795	valid_1's l2: 11.1527
[464]	training's l2: 11.6782	valid_1's l2: 11.1518
[465]	training's l2: 11.677	valid_1's l2: 11.151
[466]	training's l2: 11.6758	valid_1's l2: 11.1505
[467]	training's l2: 11.6747	valid_1's l2: 11.1499
[468]	training's l2: 11.6735	valid_1's l2: 11.1493
[469]	training's l2: 11.6724	valid_1's l2: 11.1487
[470]	training's l2: 11.6712	valid_1's l2: 11.1482
[471]	training's l2: 11.6699	valid_1's l2: 11.1476
[472]	training's l2: 11.6687	valid_1's l2: 11.147
[473]	training's l2: 11.6675	valid_1's l2: 11.1462
[474]	training's l2: 11.6664	valid_1's l2: 11.1458
[475]	training's l2: 11.6651	valid_1's l2: 11.145
[476]	training's l2: 11.664	valid_1's l2: 11.1447
[477]	training's l2: 11.6628	valid_1's l2: 11.1441
[478]	training's l2: 11.6617	valid_1's l2: 11.1436
[479]	training's l2: 11.6605	valid_1's l2: 11.1431
[480]	training's l2: 11.6593	valid_1's l2: 11.1425
[481]	training's l2: 11.6581	valid_1's l2: 11.142
[482]	training's l2: 11.6569	valid_1's l2: 11.1415
[483]	training's l2: 11.6557	valid_1's l2: 11.1409
[484]	training's l2: 11.6546	valid_1's l2: 11.1406
[485]	training's l2: 11.6534	valid_1's l2: 11.1399
[486]	training's l2: 11.6522	valid_1's l2: 11.1393
[487]	training's l2: 11.6511	valid_1's l2: 11.1389
[488]	training's l2: 11.65	valid_1's l2: 11.1381
[489]	training's l2: 11.6488	valid_1's l2: 11.1377
[490]	training's l2: 11.6477	valid_1's l2: 11.1371
[491]	training's l2: 11.6465	valid_1's l2: 11.1365
[492]	training's l2: 11.6452	valid_1's l2: 11.1359
[493]	training's l2: 11.6441	valid_1's l2: 11.1353
[494]	training's l2: 11.643	valid_1's l2: 11.1347
[495]	training's l2: 11.6418	valid_1's l2: 11.1341
[496]	training's l2: 11.6406	valid_1's l2: 11.1334
[497]	training's l2: 11.6391	valid_1's l2: 11.1328
[498]	training's l2: 11.638	valid_1's l2: 11.1323
[499]	training's l2: 11.6368	valid_1's l2: 11.132
[500]	training's l2: 11.6358	valid_1's l2: 11.1316
[501]	training's l2: 11.6346	valid_1's l2: 11.1311
[502]	training's l2: 11.6335	valid_1's l2: 11.1306
[503]	training's l2: 11.6323	valid_1's l2: 11.13
[504]	training's l2: 11.6311	valid_1's l2: 11.1294
[505]	training's l2: 11.63	valid_1's l2: 11.129
[506]	training's l2: 11.6289	valid_1's l2: 11.1284
[507]	training's l2: 11.6276	valid_1's l2: 11.1278
[508]	training's l2: 11.6266	valid_1's l2: 11.1275
[509]	training's l2: 11.6255	valid_1's l2: 11.1272
[510]	training's l2: 11.6244	valid_1's l2: 11.1266
[511]	training's l2: 11.6233	valid_1's l2: 11.1262
[512]	training's l2: 11.6221	valid_1's l2: 11.1256
[513]	training's l2: 11.621	valid_1's l2: 11.1251
[514]	training's l2: 11.6198	valid_1's l2: 11.1245
[515]	training's l2: 11.6187	valid_1's l2: 11.1242
[516]	training's l2: 11.6177	valid_1's l2: 11.1239
[517]	training's l2: 11.6166	valid_1's l2: 11.1233
[518]	training's l2: 11.6156	valid_1's l2: 11.1227
[519]	training's l2: 11.6144	valid_1's l2: 11.1222
[520]	training's l2: 11.6132	valid_1's l2: 11.1217
[521]	training's l2: 11.6122	valid_1's l2: 11.1213
[522]	training's l2: 11.6109	valid_1's l2: 11.1208
[523]	training's l2: 11.6099	valid_1's l2: 11.1204
[524]	training's l2: 11.6089	valid_1's l2: 11.12
[525]	training's l2: 11.6078	valid_1's l2: 11.1195
[526]	training's l2: 11.6067	valid_1's l2: 11.119
[527]	training's l2: 11.6056	valid_1's l2: 11.1185
[528]	training's l2: 11.6044	valid_1's l2: 11.1179
[529]	training's l2: 11.6033	valid_1's l2: 11.1174
[530]	training's l2: 11.6022	valid_1's l2: 11.117
[531]	training's l2: 11.6012	valid_1's l2: 11.1166
[532]	training's l2: 11.6001	valid_1's l2: 11.1161
[533]	training's l2: 11.599	valid_1's l2: 11.1158
[534]	training's l2: 11.5979	valid_1's l2: 11.1154
[535]	training's l2: 11.5967	valid_1's l2: 11.1148
[536]	training's l2: 11.5957	valid_1's l2: 11.1144
[537]	training's l2: 11.5947	valid_1's l2: 11.1141
[538]	training's l2: 11.5936	valid_1's l2: 11.1136
[539]	training's l2: 11.5925	valid_1's l2: 11.1132
[540]	training's l2: 11.5914	valid_1's l2: 11.1127
[541]	training's l2: 11.5904	valid_1's l2: 11.1124
[542]	training's l2: 11.5895	valid_1's l2: 11.1121
[543]	training's l2: 11.5884	valid_1's l2: 11.1116
[544]	training's l2: 11.5874	valid_1's l2: 11.1113
[545]	training's l2: 11.5862	valid_1's l2: 11.1106
[546]	training's l2: 11.5852	valid_1's l2: 11.1102
[547]	training's l2: 11.5841	valid_1's l2: 11.11
[548]	training's l2: 11.5831	valid_1's l2: 11.1094
[549]	training's l2: 11.5821	valid_1's l2: 11.109
[550]	training's l2: 11.581	valid_1's l2: 11.1086
[551]	training's l2: 11.5801	valid_1's l2: 11.1082
[552]	training's l2: 11.579	valid_1's l2: 11.1079
[553]	training's l2: 11.578	valid_1's l2: 11.1076
[554]	training's l2: 11.5768	valid_1's l2: 11.107
[555]	training's l2: 11.5758	valid_1's l2: 11.1066
[556]	training's l2: 11.5748	valid_1's l2: 11.1061
[557]	training's l2: 11.5737	valid_1's l2: 11.1057
[558]	training's l2: 11.5728	valid_1's l2: 11.1053
[559]	training's l2: 11.5718	valid_1's l2: 11.105
[560]	training's l2: 11.5708	valid_1's l2: 11.1047
[561]	training's l2: 11.5698	valid_1's l2: 11.1043
[562]	training's l2: 11.5688	valid_1's l2: 11.104
[563]	training's l2: 11.5679	valid_1's l2: 11.1036
[564]	training's l2: 11.5669	valid_1's l2: 11.1032
[565]	training's l2: 11.5659	valid_1's l2: 11.1029
[566]	training's l2: 11.5649	valid_1's l2: 11.1025
[567]	training's l2: 11.5639	valid_1's l2: 11.1021
[568]	training's l2: 11.563	valid_1's l2: 11.1017
[569]	training's l2: 11.562	valid_1's l2: 11.1014
[570]	training's l2: 11.5611	valid_1's l2: 11.101
[571]	training's l2: 11.5601	valid_1's l2: 11.1005
[572]	training's l2: 11.5589	valid_1's l2: 11.0999
[573]	training's l2: 11.5578	valid_1's l2: 11.0994
[574]	training's l2: 11.5568	valid_1's l2: 11.099
[575]	training's l2: 11.5559	valid_1's l2: 11.0987
[576]	training's l2: 11.5548	valid_1's l2: 11.0983
[577]	training's l2: 11.5538	valid_1's l2: 11.0979
[578]	training's l2: 11.5529	valid_1's l2: 11.0977
[579]	training's l2: 11.552	valid_1's l2: 11.0973
[580]	training's l2: 11.551	valid_1's l2: 11.0968
[581]	training's l2: 11.55	valid_1's l2: 11.0966
[582]	training's l2: 11.549	valid_1's l2: 11.0961
[583]	training's l2: 11.548	valid_1's l2: 11.0957
[584]	training's l2: 11.5471	valid_1's l2: 11.0952
[585]	training's l2: 11.5461	valid_1's l2: 11.095
[586]	training's l2: 11.545	valid_1's l2: 11.0944
[587]	training's l2: 11.5441	valid_1's l2: 11.0942
[588]	training's l2: 11.5431	valid_1's l2: 11.0939
[589]	training's l2: 11.5422	valid_1's l2: 11.0935
[590]	training's l2: 11.5412	valid_1's l2: 11.0932
[591]	training's l2: 11.5402	valid_1's l2: 11.0928
[592]	training's l2: 11.5393	valid_1's l2: 11.0922
[593]	training's l2: 11.5382	valid_1's l2: 11.0919
[594]	training's l2: 11.5371	valid_1's l2: 11.0914
[595]	training's l2: 11.5362	valid_1's l2: 11.091
[596]	training's l2: 11.5351	valid_1's l2: 11.0906
[597]	training's l2: 11.5341	valid_1's l2: 11.0901
[598]	training's l2: 11.533	valid_1's l2: 11.0897
[599]	training's l2: 11.5321	valid_1's l2: 11.0894
[600]	training's l2: 11.5311	valid_1's l2: 11.0889
[601]	training's l2: 11.5302	valid_1's l2: 11.0887
[602]	training's l2: 11.5292	valid_1's l2: 11.0883
[603]	training's l2: 11.5282	valid_1's l2: 11.0878
[604]	training's l2: 11.5273	valid_1's l2: 11.0875
[605]	training's l2: 11.5263	valid_1's l2: 11.0872
[606]	training's l2: 11.5252	valid_1's l2: 11.0867
[607]	training's l2: 11.5243	valid_1's l2: 11.0865
[608]	training's l2: 11.5233	valid_1's l2: 11.086
[609]	training's l2: 11.5224	valid_1's l2: 11.0857
[610]	training's l2: 11.5213	valid_1's l2: 11.0852
[611]	training's l2: 11.5202	valid_1's l2: 11.0846
[612]	training's l2: 11.5193	valid_1's l2: 11.0844
[613]	training's l2: 11.5184	valid_1's l2: 11.0841
[614]	training's l2: 11.5173	valid_1's l2: 11.0836
[615]	training's l2: 11.5164	valid_1's l2: 11.0833
[616]	training's l2: 11.5154	valid_1's l2: 11.0828
[617]	training's l2: 11.5144	valid_1's l2: 11.0826
[618]	training's l2: 11.5136	valid_1's l2: 11.0823
[619]	training's l2: 11.5126	valid_1's l2: 11.082
[620]	training's l2: 11.5116	valid_1's l2: 11.0816
[621]	training's l2: 11.5107	valid_1's l2: 11.0813
[622]	training's l2: 11.5098	valid_1's l2: 11.0809
[623]	training's l2: 11.5088	valid_1's l2: 11.0804
[624]	training's l2: 11.5078	valid_1's l2: 11.0801
[625]	training's l2: 11.5069	valid_1's l2: 11.0798
[626]	training's l2: 11.5058	valid_1's l2: 11.0793
[627]	training's l2: 11.5047	valid_1's l2: 11.0787
[628]	training's l2: 11.5039	valid_1's l2: 11.0784
[629]	training's l2: 11.5029	valid_1's l2: 11.078
[630]	training's l2: 11.502	valid_1's l2: 11.0777
[631]	training's l2: 11.5011	valid_1's l2: 11.0772
[632]	training's l2: 11.5002	valid_1's l2: 11.0769
[633]	training's l2: 11.4992	valid_1's l2: 11.0766
[634]	training's l2: 11.4982	valid_1's l2: 11.0762
[635]	training's l2: 11.4973	valid_1's l2: 11.076
[636]	training's l2: 11.4963	valid_1's l2: 11.0755
[637]	training's l2: 11.4952	valid_1's l2: 11.0751
[638]	training's l2: 11.4943	valid_1's l2: 11.0748
[639]	training's l2: 11.4934	valid_1's l2: 11.0743
[640]	training's l2: 11.4924	valid_1's l2: 11.074
[641]	training's l2: 11.4915	valid_1's l2: 11.0737
[642]	training's l2: 11.4906	valid_1's l2: 11.0734
[643]	training's l2: 11.4896	valid_1's l2: 11.0731
[644]	training's l2: 11.4886	valid_1's l2: 11.0726
[645]	training's l2: 11.4878	valid_1's l2: 11.0724
[646]	training's l2: 11.4868	valid_1's l2: 11.072
[647]	training's l2: 11.4859	valid_1's l2: 11.0716
[648]	training's l2: 11.485	valid_1's l2: 11.0713
[649]	training's l2: 11.484	valid_1's l2: 11.0708
[650]	training's l2: 11.483	valid_1's l2: 11.0705
[651]	training's l2: 11.4821	valid_1's l2: 11.0701
[652]	training's l2: 11.4811	valid_1's l2: 11.0697
[653]	training's l2: 11.4801	valid_1's l2: 11.0694
[654]	training's l2: 11.4793	valid_1's l2: 11.069
[655]	training's l2: 11.4783	valid_1's l2: 11.0685
[656]	training's l2: 11.4773	valid_1's l2: 11.0681
[657]	training's l2: 11.4764	valid_1's l2: 11.0677
[658]	training's l2: 11.4755	valid_1's l2: 11.0675
[659]	training's l2: 11.4745	valid_1's l2: 11.067
[660]	training's l2: 11.4735	valid_1's l2: 11.0667
[661]	training's l2: 11.4726	valid_1's l2: 11.0662
[662]	training's l2: 11.4717	valid_1's l2: 11.0658
[663]	training's l2: 11.4707	valid_1's l2: 11.0654
[664]	training's l2: 11.4698	valid_1's l2: 11.0651
[665]	training's l2: 11.4688	valid_1's l2: 11.0647
[666]	training's l2: 11.4677	valid_1's l2: 11.0643
[667]	training's l2: 11.4668	valid_1's l2: 11.0641
[668]	training's l2: 11.4659	valid_1's l2: 11.0637
[669]	training's l2: 11.4649	valid_1's l2: 11.0632
[670]	training's l2: 11.4641	valid_1's l2: 11.0629
[671]	training's l2: 11.4632	valid_1's l2: 11.0626
[672]	training's l2: 11.4622	valid_1's l2: 11.0622
[673]	training's l2: 11.4613	valid_1's l2: 11.062
[674]	training's l2: 11.4605	valid_1's l2: 11.0617
[675]	training's l2: 11.4597	valid_1's l2: 11.0615
[676]	training's l2: 11.4588	valid_1's l2: 11.0611
[677]	training's l2: 11.4579	valid_1's l2: 11.0609
[678]	training's l2: 11.457	valid_1's l2: 11.0607
[679]	training's l2: 11.4561	valid_1's l2: 11.0604
[680]	training's l2: 11.4552	valid_1's l2: 11.0602
[681]	training's l2: 11.4543	valid_1's l2: 11.0599
[682]	training's l2: 11.4535	valid_1's l2: 11.0596
[683]	training's l2: 11.4526	valid_1's l2: 11.0593
[684]	training's l2: 11.4517	valid_1's l2: 11.059
[685]	training's l2: 11.4507	valid_1's l2: 11.0586
[686]	training's l2: 11.4499	valid_1's l2: 11.0585
[687]	training's l2: 11.449	valid_1's l2: 11.058
[688]	training's l2: 11.448	valid_1's l2: 11.0576
[689]	training's l2: 11.4471	valid_1's l2: 11.0573
[690]	training's l2: 11.4461	valid_1's l2: 11.057
[691]	training's l2: 11.4452	valid_1's l2: 11.0566
[692]	training's l2: 11.4443	valid_1's l2: 11.0563
[693]	training's l2: 11.4434	valid_1's l2: 11.0559
[694]	training's l2: 11.4425	valid_1's l2: 11.0558
[695]	training's l2: 11.4415	valid_1's l2: 11.0554
[696]	training's l2: 11.4405	valid_1's l2: 11.0549
[697]	training's l2: 11.4396	valid_1's l2: 11.0545
[698]	training's l2: 11.4388	valid_1's l2: 11.0544
[699]	training's l2: 11.4379	valid_1's l2: 11.054
[700]	training's l2: 11.437	valid_1's l2: 11.0538
[701]	training's l2: 11.4361	valid_1's l2: 11.0535
[702]	training's l2: 11.4352	valid_1's l2: 11.0532
[703]	training's l2: 11.4343	valid_1's l2: 11.0529
[704]	training's l2: 11.4335	valid_1's l2: 11.0526
[705]	training's l2: 11.4326	valid_1's l2: 11.0524
[706]	training's l2: 11.4317	valid_1's l2: 11.0522
[707]	training's l2: 11.4309	valid_1's l2: 11.0519
[708]	training's l2: 11.4301	valid_1's l2: 11.0517
[709]	training's l2: 11.4291	valid_1's l2: 11.0514
[710]	training's l2: 11.4282	valid_1's l2: 11.0512
[711]	training's l2: 11.4272	valid_1's l2: 11.0508
[712]	training's l2: 11.4264	valid_1's l2: 11.0507
[713]	training's l2: 11.4256	valid_1's l2: 11.0504
[714]	training's l2: 11.4247	valid_1's l2: 11.0502
[715]	training's l2: 11.4238	valid_1's l2: 11.0499
[716]	training's l2: 11.4228	valid_1's l2: 11.0496
[717]	training's l2: 11.4219	valid_1's l2: 11.0494
[718]	training's l2: 11.421	valid_1's l2: 11.0491
[719]	training's l2: 11.4201	valid_1's l2: 11.0487
[720]	training's l2: 11.4193	valid_1's l2: 11.0485
[721]	training's l2: 11.4183	valid_1's l2: 11.0482
[722]	training's l2: 11.4175	valid_1's l2: 11.0481
[723]	training's l2: 11.4167	valid_1's l2: 11.048
[724]	training's l2: 11.4158	valid_1's l2: 11.0476
[725]	training's l2: 11.4148	valid_1's l2: 11.0472
[726]	training's l2: 11.4139	valid_1's l2: 11.047
[727]	training's l2: 11.4131	valid_1's l2: 11.0467
[728]	training's l2: 11.4121	valid_1's l2: 11.0464
